"Year.size","Plot","wregion","uniqueID","type","Year.planted","Year.sizeNext","Location.x","Row","Position","Pop","size","sizeNext","surv","fec1","fec2","fec3","flowering","n.germ.sam","PAR","sm.t1","N","light","wplot","habitat","stage","Age","Ph.ave","mat","mt.warm.month","mt.coldest","mt.apr","mt.may","days0may","days0april","days0","longdays0","gdd","mmp","mp.april","mp.may","mt.driest","n.droughts.gs","long.drought.gs","n.germ.1","n.germ.0","n.germ.surv.1","n.germ.surv.0"
2009,"PSB",1,"6411","field",2009,2010,"CT",4,1,"1",6.897501028,7.913510523,1,NA,NA,NA,0,NA,1.04068729308157,-1.59200210867441,-1.19404868654973,1.0655165528044,6,1,"continuous",1,-0.479162727873257,0.837332362103958,0.680470313786507,0.40751228361034,1.55741995558634,1.14991940364758,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.140818281158594,0.599116840185271,0.303413139738691,1.25065475164251,-0.455227750791984,-0.694703494788771,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"PSB",1,"6251","field",2009,2010,"CT",2,5,"1",6.897501028,5.365156397,1,NA,NA,NA,0,NA,2.04745947810377,-1.59200210867441,-1.19404868654973,1.0655165528044,6,1,"continuous",1,-0.479162727873257,0.837332362103958,0.680470313786507,0.40751228361034,1.55741995558634,1.14991940364758,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.140818281158594,0.599116840185271,0.303413139738691,1.25065475164251,-0.455227750791984,-0.694703494788771,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"PSB",1,"6471","field",2009,2010,"CT",4,7,"1",7.809139016,NA,0,NA,NA,NA,NA,NA,2.2930136695726,-1.59200210867441,-1.19404868654973,1.0655165528044,6,1,"continuous",1,-0.479162727873257,0.837332362103958,0.680470313786507,0.40751228361034,1.55741995558634,1.14991940364758,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.140818281158594,0.599116840185271,0.303413139738691,1.25065475164251,-0.455227750791984,-0.694703494788771,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"PSB",1,"6551","field",2009,2010,"CT",5,5,"1",8.534950004,7.185579768,1,NA,NA,NA,0,NA,1.85101612492871,-1.59200210867441,-1.19404868654973,1.0655165528044,6,1,"continuous",1,-0.479162727873257,0.837332362103958,0.680470313786507,0.40751228361034,1.55741995558634,1.14991940364758,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.140818281158594,0.599116840185271,0.303413139738691,1.25065475164251,-0.455227750791984,-0.694703494788771,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"PSB",1,"6351","field",2009,2010,"CT",3,5,"1",7.303957511,7.754837038,1,NA,NA,NA,0,NA,2.21934741213195,-1.59200210867441,-1.19404868654973,1.0655165528044,6,1,"continuous",1,-0.479162727873257,0.837332362103958,0.680470313786507,0.40751228361034,1.55741995558634,1.14991940364758,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.140818281158594,0.599116840185271,0.303413139738691,1.25065475164251,-0.455227750791984,-0.694703494788771,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"19571","field",2009,2010,"CT",5,7,"1",8.339354517,NA,0,NA,NA,NA,NA,NA,0.328580137821966,0.315731453264682,1.24221773936811,1.43546186445536,19,1,"continuous",1,1.26562711162678,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"19421","field",2009,2010,"CT",4,2,"1",8.325608759,10.44788311,1,NA,NA,NA,0,NA,-0.432637855731403,0.315731453264682,1.24221773936811,1.43546186445536,19,1,"continuous",1,1.26562711162678,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"19331","field",2009,2010,"CT",3,3,"1",7.458730838,9.204342078,1,NA,NA,NA,0,NA,-0.0397511493812768,0.315731453264682,1.24221773936811,1.43546186445536,19,1,"continuous",1,1.26562711162678,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"19261","field",2009,2010,"CT",2,6,"1",7.93038826,NA,0,NA,NA,NA,NA,NA,-0.23619450255634,0.315731453264682,1.24221773936811,1.43546186445536,19,1,"continuous",1,1.26562711162678,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"19641","field",2009,2010,"CT",6,4,"1",8.393411862,7.582481646,1,NA,NA,NA,0,NA,0.500468071850147,0.315731453264682,1.24221773936811,1.43546186445536,19,1,"continuous",1,1.26562711162678,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"19511","field",2009,2010,"CT",5,1,"1",7.809139016,8.79111358,1,NA,NA,NA,0,NA,0.00935968891248899,0.315731453264682,1.24221773936811,1.43546186445536,19,1,"continuous",1,1.26562711162678,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"19131","field",2009,2010,"CT",1,3,"1",8.534950004,9.204342078,1,NA,NA,NA,0,NA,0.86879935905339,0.315731453264682,1.24221773936811,1.43546186445536,19,1,"continuous",1,1.26562711162678,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"20511","field",2009,2010,"CT",5,1,"1",7.602382308,NA,0,NA,NA,NA,NA,NA,-0.5799703706127,0.450138263675727,0.0570388548706143,-0.536692428341686,20,0,"continuous",1,1.70921774878781,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"20141","field",2009,2010,"CT",1,4,"1",7.059752118,NA,0,NA,NA,NA,NA,NA,-0.629081208906466,0.450138263675727,0.0570388548706143,-0.536692428341686,20,0,"continuous",1,1.70921774878781,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"20461","field",2009,2010,"CT",4,6,"1",7.521563231,6.593889002,1,NA,NA,NA,0,NA,-0.5799703706127,0.450138263675727,0.0570388548706143,-0.536692428341686,20,0,"continuous",1,1.70921774878781,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"20351","field",2009,2010,"CT",3,5,"1",7.371760615,NA,0,NA,NA,NA,NA,NA,-0.727302885493998,0.450138263675727,0.0570388548706143,-0.536692428341686,20,0,"continuous",1,1.70921774878781,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"20571","field",2009,2010,"CT",5,7,"1",7.844538171,NA,0,NA,NA,NA,NA,NA,-0.629081208906466,0.450138263675727,0.0570388548706143,-0.536692428341686,20,0,"continuous",1,1.70921774878781,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"20631","field",2009,2010,"CT",6,3,"1",7.562380974,NA,0,NA,NA,NA,NA,NA,-0.678192047200232,0.450138263675727,0.0570388548706143,-0.536692428341686,20,0,"continuous",1,1.70921774878781,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"20221","field",2009,2010,"CT",2,2,"1",7.996509985,9.027893611,1,NA,NA,NA,0,NA,-0.678192047200232,0.450138263675727,0.0570388548706143,-0.536692428341686,20,0,"continuous",1,1.70921774878781,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"21311","field",2009,2010,"CT",3,1,"1",7.185579768,NA,0,NA,NA,NA,NA,NA,-0.727302885493998,2.0004042666277,0.583131170139566,-0.490420117334826,21,0,"continuous",1,1.26562711162678,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"21551","field",2009,2010,"CT",5,5,"1",7.879321656,NA,0,NA,NA,NA,NA,NA,-0.629081208906466,2.0004042666277,0.583131170139566,-0.490420117334826,21,0,"continuous",1,1.26562711162678,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"21161","field",2009,2010,"CT",1,6,"1",8.226648644,8.968776007,1,NA,NA,NA,0,NA,-0.678192047200232,2.0004042666277,0.583131170139566,-0.490420117334826,21,0,"continuous",1,1.26562711162678,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"21441","field",2009,2010,"CT",4,4,"1",7.602382308,9.03757886,1,NA,NA,NA,0,NA,-0.678192047200232,2.0004042666277,0.583131170139566,-0.490420117334826,21,0,"continuous",1,1.26562711162678,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"21621","field",2009,2010,"CT",6,2,"1",7.896489143,NA,0,NA,NA,NA,NA,NA,-0.678192047200232,2.0004042666277,0.583131170139566,-0.490420117334826,21,0,"continuous",1,1.26562711162678,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"21371","field",2009,2010,"CT",3,7,"1",6.98027146,NA,1,NA,NA,NA,0,NA,-0.678192047200232,2.0004042666277,0.583131170139566,-0.490420117334826,21,0,"continuous",1,1.26562711162678,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"21231","field",2009,2010,"CT",2,3,"1",8.678724463,8.419902316,1,NA,NA,NA,0,NA,-0.678192047200232,2.0004042666277,0.583131170139566,-0.490420117334826,21,0,"continuous",1,1.26562711162678,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"7241","field",2009,2010,"CT",2,4,"1",6.897501028,NA,0,NA,NA,NA,NA,NA,-0.653636628053349,-0.360022342971359,2.14846177205736,-1.48708369457311,7,0,"continuous",1,-1.33677129305124,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"7651","field",2009,2010,"CT",6,5,"1",7.458730838,NA,0,NA,NA,NA,NA,NA,-0.653636628053349,-0.360022342971359,2.14846177205736,-1.48708369457311,7,0,"continuous",1,-1.33677129305124,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"7321","field",2009,2010,"CT",3,2,"1",7.007117501,8.584032222,1,NA,NA,NA,0,NA,-0.653636628053349,-0.360022342971359,2.14846177205736,-1.48708369457311,7,0,"continuous",1,-1.33677129305124,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"7571","field",2009,2010,"CT",5,7,"1",7.059752118,9.382804346,1,NA,NA,NA,0,NA,-0.629081208906466,-0.360022342971359,2.14846177205736,-1.48708369457311,7,0,"continuous",1,-1.33677129305124,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"7511","field",2009,2010,"CT",5,1,"1",7.6220869,NA,0,NA,NA,NA,NA,NA,-0.653636628053349,-0.360022342971359,2.14846177205736,-1.48708369457311,7,0,"continuous",1,-1.33677129305124,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"7151","field",2009,2010,"CT",1,5,"1",7.209822489,NA,0,NA,NA,NA,NA,NA,-0.678192047200232,-0.360022342971359,2.14846177205736,-1.48708369457311,7,0,"continuous",1,-1.33677129305124,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"7461","field",2009,2010,"CT",4,6,"1",7.349414013,NA,0,NA,NA,NA,NA,NA,-0.653636628053349,-0.360022342971359,2.14846177205736,-1.48708369457311,7,0,"continuous",1,-1.33677129305124,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8341B","field",2010,2011,"ME",3,4,"1B",8.802012789,NA,0,NA,NA,NA,NA,NA,0.107581365500021,0.624470343768393,-0.457519445436837,1.37756654243693,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8261","field",2009,NA,"ME",2,6,"1",7.085558927,NA,NA,26,NA,NA,1,NA,0.475912652703264,0.172645236789259,-0.457519445436837,1.41527853372976,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8171","field",2009,NA,"ME",1,7,"1",6.781526513,NA,NA,NA,NA,NA,0,NA,0.132136784646903,0.172645236789259,-0.457519445436837,1.41527853372976,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8651","field",2009,NA,"ME",6,5,"1",8.197451045,NA,NA,8,NA,NA,1,NA,0.623245167584561,0.172645236789259,-0.457519445436837,1.41527853372976,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8531B","field",2010,2011,"ME",5,3,"1B",8.655468387,NA,0,NA,NA,NA,NA,NA,0.181247622940669,0.624470343768393,-0.457519445436837,1.37756654243693,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8531","field",2009,NA,"ME",5,3,"1",8.928370592,NA,NA,11,NA,NA,1,NA,0.254913880381318,0.172645236789259,-0.457519445436837,1.41527853372976,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8111B","field",2010,2011,"ME",1,1,"1B",7.542076231,6.869131758,1,NA,NA,NA,0,NA,0.86879935905339,0.624470343768393,-0.457519445436837,1.37756654243693,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8germ","germ",2010,NA,"ME",NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,25,NA,-0.0428520291998678,NA,1.41527853372976,8,1,"continuous",NA,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,5,20,0,5
2010,"AFA",4,"8261B","field",2010,2011,"ME",2,6,"1B",9.333419121,NA,0,NA,NA,NA,NA,NA,0.377690976115732,0.624470343768393,-0.457519445436837,1.37756654243693,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8421","field",2009,2011,"ME",4,2,"1",8.433017117,NA,0,NA,NA,NA,NA,NA,0.0830259463531376,0.624470343768393,-0.457519445436837,1.37756654243693,8,1,"continuous",2,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8341","field",2009,NA,"ME",3,4,"1",6.840354283,NA,NA,10,NA,NA,1,NA,0.107581365500021,0.172645236789259,-0.457519445436837,1.41527853372976,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8421","field",2009,NA,"ME",4,2,"1",8.433017117,NA,NA,36,NA,NA,1,NA,0.0830259463531376,0.172645236789259,-0.457519445436837,1.41527853372976,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8171B","field",2010,2011,"ME",1,7,"1B",8.044705088,7.326814903,1,NA,NA,NA,0,NA,0.254913880381318,0.624470343768393,-0.457519445436837,1.37756654243693,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8111","field",2009,NA,"ME",1,1,"1",8.713109264,NA,NA,NA,NA,NA,0,NA,0.746022263318976,0.172645236789259,-0.457519445436837,1.41527853372976,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8421B","field",2010,2011,"ME",4,2,"1B",8.907857592,NA,0,NA,NA,NA,NA,NA,0.230358461234435,0.624470343768393,-0.457519445436837,1.37756654243693,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"8651B","field",2010,2011,"ME",6,5,"1B",8.076201802,NA,0,NA,NA,NA,NA,NA,0.574134329290795,0.624470343768393,-0.457519445436837,1.37756654243693,8,1,"continuous",1,-0.00599938156816153,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFB",4,"9germ","germ",2010,NA,"ME",NA,NA,NA,NA,NA,NA,NA,0.36,0.444444444,NA,25,NA,-0.368205783442542,NA,-0.122940531240778,9,0,"continuous",NA,-0.42001730958512,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,9,16,4,5
2010,"AFB",4,"9241B","field",2010,2011,"ME",2,4,"1B",8.559641675,NA,0,NA,NA,NA,NA,NA,-0.653636628053349,-0.199329330082681,-0.0759553990889777,-0.448070252686296,9,0,"continuous",1,-0.42001730958512,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFB",4,"9461B","field",2010,2011,"ME",4,6,"1B",8.938548731,NA,0,NA,NA,NA,NA,NA,-0.702747466347115,-0.199329330082681,-0.0759553990889777,-0.448070252686296,9,0,"continuous",1,-0.42001730958512,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
